DIFF_FROM_NEIGHBOR_AVE_LIST_PRICE,HOA_FEES,YRS_SINCE_REMOD,AGE_OF_HOME,PROPERTY_TYPE_Condo/Co-op,PROPERTY_TYPE_Multi-Family (2-4 Unit),BTH_STYLE_M,KITCH_STYLE_M,trend
-194412.41870824056,147.0,9.0,99.0,1,0,1,1,53.45752870357929
-214727.4594594595,275.0,18.0,69.0,1,0,0,0,53.82884980492944
-484405.73777173896,406.0,19.0,19.0,1,0,1,1,53.44233391370959
36470.83802816901,0.0,89.0,89.0,0,1,1,1,53.82884980492944
-580405.737771739,0.0,16.0,129.0,0,0,1,1,53.84929272353954
26470.838028169004,0.0,30.0,30.0,0,0,1,1,53.44233391370959
175587.58129175944,0.0,9.0,129.0,0,1,1,1,53.74985170016183
55587.581291759445,0.0,3.0,95.0,0,1,1,1,53.658885394781244
-153512.41870824056,200.0,3.0,114.0,1,0,1,1,53.44233391370959
-24412.418708240555,0.0,9.0,201.0,0,0,1,1,53.82884980492944
-73512.41870824057,0.0,2.0,99.0,0,0,1,0,53.54438576992164
185594.26222826095,183.0,20.0,129.0,1,0,1,1,53.84929272353954
190594.26222826095,387.0,9.0,129.0,1,0,0,1,53.658885394781244
-773346.737771739,459.0,13.0,13.0,1,0,1,1,53.54438576992164
12360.95176848874,0.0,16.0,69.0,0,0,0,1,53.74985170016183
161983.5397727273,1229.0,6.0,6.0,1,0,0,0,53.82884980492944
1556983.5397727273,1477.0,3.0,3.0,1,0,0,0,53.84929272353954
-188586.68131868134,165.0,9.0,119.0,1,0,1,1,53.658885394781244
-214586.68131868134,236.0,15.0,120.0,1,0,1,0,53.44233391370959
-376421.3673469387,679.0,13.0,13.0,1,0,1,1,53.44233391370959
-476421.3673469387,515.0,12.0,162.0,1,0,1,1,53.73336218674199
-460405.73777173896,394.0,13.0,13.0,1,0,1,1,53.54438576992164
29653.514240506338,365.0,14.0,120.0,1,0,1,1,53.82884980492944
-398853.18461538455,388.0,13.0,13.0,1,0,1,1,53.82884980492944
-74346.48575949366,563.0,13.0,13.0,1,0,1,1,53.54438576992164
-564405.737771739,429.0,3.0,169.0,1,0,1,1,53.658885394781244
25587.581291759445,227.0,14.0,139.0,1,0,1,1,49.76020481246014
15587.581291759443,211.0,9.0,119.0,1,0,1,1,50.159076084991646
-120727.45945945947,0.0,71.0,71.0,0,0,0,0,49.76020481246014
-124412.41870824054,0.0,62.0,62.0,0,0,0,0,51.725453886390845
15587.581291759443,190.0,14.0,109.0,1,0,1,1,50.95775611199314
101587.58129175943,0.0,13.0,114.0,0,0,0,1,52.502177730649684
-23512.418708240555,0.0,2.0,109.0,0,0,1,1,50.95775611199314
75587.58129175943,0.0,119.0,119.0,0,1,0,0,51.725453886390845
-79827.45945945947,0.0,29.0,79.0,0,0,1,1,51.725453886390845
-60727.459459459475,0.0,71.0,71.0,0,0,0,0,49.095744430692214
25587.581291759445,200.0,2.0,119.0,1,0,1,1,49.76020481246014
-100346.48575949368,146.0,10.0,119.0,1,0,1,1,52.12104274268022
-71238.0294117647,0.0,9.0,89.0,0,0,0,1,51.725453886390845
-22138.029411764703,0.0,14.0,89.0,0,0,1,0,51.3171949018134
114135.71313131312,0.0,90.0,90.0,0,0,0,0,49.095744430692214
74147.7131313131,0.0,80.0,80.0,0,0,0,0,52.82029713961896
103861.97058823527,0.0,5.0,84.0,0,0,0,0,51.3171949018134
164147.7131313131,0.0,3.0,30.0,0,0,1,0,52.12104274268022
-4412.418708240555,200.0,3.0,109.0,1,0,1,1,49.76020481246014
-22138.029411764703,0.0,5.0,89.0,0,0,0,1,51.3171949018134
-41238.0294117647,0.0,3.0,95.0,0,0,1,1,50.159076084991646
177861.9705882353,0.0,9.0,75.0,0,1,1,1,49.76020481246014
-142138.0294117647,0.0,99.0,99.0,0,0,0,0,51.3171949018134
37861.9705882353,0.0,60.0,85.0,0,0,1,1,49.76020481246014
117861.97058823527,0.0,105.0,105.0,0,0,0,0,51.3171949018134
314990.0615384616,399.0,12.0,12.0,1,0,1,1,52.12104274268022
127496.40766550519,400.0,4.0,4.0,1,0,1,1,49.35953726574161
-150346.48575949366,250.0,38.0,109.0,1,0,1,0,53.658885394781244
211496.4076655052,0.0,15.0,99.0,0,1,0,0,53.17250077097781
551496.4076655052,0.0,8.0,99.0,0,0,1,1,49.35953726574161
-288503.5923344948,271.0,87.0,87.0,1,0,0,0,49.76020481246014
43247.713131313096,0.0,53.0,53.0,0,0,0,0,50.95775611199314
-126752.28686868688,0.0,56.0,56.0,0,0,0,0,52.82029713961896
154147.7131313131,0.0,4.0,119.0,0,0,1,1,53.84929272353954
64147.713131313096,0.0,4.0,99.0,0,0,1,1,50.57781073690932
76487.58129175943,0.0,117.0,117.0,0,0,0,0,52.12104274268022
104247.71313131312,0.0,4.0,54.0,0,0,1,1,50.57781073690932
164147.7131313131,0.0,109.0,109.0,0,1,0,0,52.502177730649684
493247.7131313132,0.0,2.0,2.0,0,0,1,1,52.12104274268022
174147.7131313131,0.0,9.0,99.0,0,1,0,1,52.12104274268022
-88824.10777626197,0.0,2.0,83.0,0,0,1,1,51.725453886390845
135175.89222373802,0.0,12.0,84.0,0,0,0,1,52.502177730649684
431175.89222373796,0.0,5.0,64.0,0,0,1,1,51.3171949018134
-184824.10777626198,882.0,5.0,133.0,0,0,1,1,50.95775611199314
-283924.107776262,501.0,39.0,134.0,1,0,1,1,52.82029713961896
-353946.46833013435,135.0,134.0,134.0,1,0,1,0,53.658885394781244
7053.531669865594,142.0,2.0,120.0,1,0,1,1,53.73336218674199
1289655.903803132,912.0,38.0,89.0,0,0,0,0,53.74985170016183
-87539.04823151126,250.0,10.0,59.0,0,0,1,1,53.54438576992164
-383946.46833013435,260.0,33.0,33.0,1,0,1,1,53.658885394781244
456053.5316698657,0.0,7.0,139.0,0,0,1,0,53.82884980492944
-143046.4683301344,0.0,19.0,19.0,0,0,1,1,53.44233391370959
562496.4076655052,0.0,3.0,94.0,0,1,1,1,53.74985170016183
-43946.46833013441,225.0,18.0,120.0,0,0,1,1,53.54438576992164
-284586.6813186813,170.0,39.0,119.0,1,0,0,1,53.84929272353954
-640344.096196868,289.0,40.0,129.0,1,0,1,0,53.84929272353954
-615344.096196868,258.0,34.0,139.0,1,0,0,0,53.82884980492944
-188503.5923344948,200.0,12.0,99.0,1,0,1,1,53.54438576992164
-187603.5923344948,172.0,11.0,130.0,0,0,0,1,53.658885394781244
439594.2622282609,201.0,10.0,120.0,1,0,1,1,53.84929272353954
-61344.09619686799,329.0,39.0,159.0,1,0,0,1,53.54438576992164
-509321.586419753,512.0,67.0,67.0,1,0,0,1,53.54438576992164
-62503.59233449482,0.0,91.0,91.0,0,0,0,1,53.54438576992164
-828016.4602272727,1518.0,15.0,15.0,1,0,1,1,53.73336218674199
-17415.371794871808,150.0,2.0,89.0,1,0,1,1,53.45752870357929
-323946.4683301344,254.0,34.0,149.0,1,0,1,0,53.44233391370959
334655.903803132,277.0,37.0,133.0,1,0,1,1,53.54438576992164
-165344.09619686802,424.0,35.0,139.0,0,0,1,1,53.658885394781244
30553.514240506338,515.0,17.0,113.0,1,0,1,1,53.45752870357929
322360.95176848874,0.0,109.0,109.0,0,1,0,0,53.74985170016183
37469.83802816901,225.0,2.0,129.0,1,0,1,1,53.84929272353954
156487.58129175944,0.0,99.0,99.0,0,1,0,0,49.76020481246014
-78412.41870824057,200.0,15.0,109.0,1,0,1,1,50.95775611199314
221587.58129175944,0.0,14.0,110.0,0,0,1,1,50.159076084991646
13247.713131313096,0.0,4.0,74.0,0,0,1,1,52.12104274268022
74147.7131313131,0.0,2.0,79.0,0,0,0,1,52.12104274268022
-810344.096196868,323.0,14.0,109.0,1,0,0,0,53.658885394781244
-149827.45945945947,0.0,13.0,65.0,0,0,1,1,53.44233391370959
192396.4076655052,0.0,139.0,139.0,0,1,0,0,49.76020481246014
-122539.04823151125,374.0,37.0,37.0,1,0,0,0,52.82029713961896
-208539.0482315113,165.0,10.0,59.0,0,0,1,1,53.73336218674199
-180346.48575949366,150.0,10.0,113.0,1,0,1,1,53.54438576992164
76470.838028169,0.0,2.0,114.0,0,1,1,1,53.84929272353954
-117415.3717948718,132.0,7.0,109.0,1,0,1,1,52.502177730649684
-113529.161971831,0.0,7.0,54.0,0,0,1,0,53.17250077097781
-73529.161971831,0.0,86.0,86.0,0,0,0,0,52.82029713961896
-212530.16197183105,207.0,2.0,114.0,1,0,1,1,52.82029713961896
-87415.37179487181,157.0,13.0,114.0,1,0,1,1,53.54438576992164
-117529.161971831,0.0,4.0,114.0,0,0,0,0,52.12104274268022
-346.48575949366204,0.0,2.0,129.0,0,0,1,1,52.502177730649684
636983.5397727273,1793.0,6.0,6.0,1,0,0,0,53.82884980492944
-49346.48575949366,724.0,12.0,12.0,1,0,1,1,53.54438576992164
879653.5142405062,1495.0,12.0,12.0,1,0,1,1,53.54438576992164
-275521.3673469387,986.0,14.0,49.0,1,0,1,0,53.54438576992164
-70346.48575949366,225.0,17.0,89.0,1,0,1,1,53.82884980492944
-266016.4602272727,1150.0,20.0,19.0,1,0,1,1,53.44233391370959
-270346.4857594937,383.0,16.0,120.0,1,0,1,1,53.54438576992164
79653.51424050634,371.0,14.0,120.0,1,0,1,1,52.502177730649684
-276421.3673469387,1100.0,13.0,13.0,1,0,0,0,53.17250077097781
-277971.7603305785,245.0,33.0,54.0,1,0,0,1,53.84929272353954
-98871.76033057856,0.0,119.0,119.0,1,0,1,1,53.54438576992164
-243946.4683301344,175.0,19.0,24.0,1,0,1,1,53.84929272353954
-17639.04823151126,210.0,109.0,109.0,1,0,1,1,53.84929272353954
-297639.04823151126,150.0,109.0,109.0,1,0,1,1,53.82884980492944
-353946.46833013435,100.0,20.0,129.0,1,0,1,1,53.54438576992164
-457853.1846153846,487.0,37.0,108.0,1,0,1,1,53.658885394781244
853578.6326530613,1989.0,3.0,3.0,1,0,0,0,53.82884980492944
239460.95176848874,495.0,3.0,3.0,1,0,1,1,53.74985170016183
-153946.4683301344,250.0,24.0,99.0,1,0,1,1,53.54438576992164
357053.53166986565,0.0,10.0,61.0,0,0,0,0,53.658885394781244
-510405.73777173896,414.0,13.0,13.0,1,0,1,1,53.54438576992164
-12629.161971830996,200.0,13.0,114.0,1,0,0,1,53.73336218674199
-157639.04823151126,321.0,14.0,119.0,1,0,1,1,53.658885394781244
-128539.04823151125,197.0,13.0,13.0,1,0,1,1,53.44233391370959
-177639.04823151126,0.0,119.0,119.0,0,0,0,0,53.44233391370959
-273946.4683301344,135.0,139.0,139.0,1,0,1,1,53.82884980492944
-240346.48575949372,99.0,3.0,114.0,1,0,1,1,53.17250077097781
10553.514240506338,190.0,6.0,164.0,1,0,1,1,52.502177730649684
-200346.48575949366,99.0,3.0,114.0,1,0,1,1,52.82029713961896
-90346.48575949368,340.0,20.0,20.0,1,0,0,0,52.12104274268022
-245346.48575949372,150.0,11.0,139.0,1,0,1,1,53.17250077097781
-310405.73777173896,270.0,2.0,119.0,0,0,1,1,52.12104274268022
762128.2396694216,0.0,6.0,114.0,0,1,1,1,53.45752870357929
-20346.485759493666,0.0,2.0,119.0,0,0,1,1,53.84929272353954
-344346.4857594937,308.0,10.0,109.0,1,0,1,1,53.73336218674199
-340346.4857594937,150.0,3.0,99.0,1,0,1,1,53.54438576992164
-78539.04823151126,220.0,109.0,109.0,1,0,1,1,53.84929272353954
-325421.3673469387,252.0,40.0,119.0,0,0,1,1,53.44233391370959
86470.838028169,0.0,22.0,114.0,0,1,0,0,53.44233391370959
-12629.161971830996,0.0,2.0,107.0,0,1,1,1,53.54438576992164
222360.95176848874,0.0,19.0,119.0,0,1,0,1,53.44233391370959
-18539.04823151126,0.0,119.0,119.0,0,1,0,0,53.84929272353954
-143529.161971831,0.0,59.0,109.0,0,0,0,0,53.44233391370959
-104346.48575949368,150.0,11.0,129.0,1,0,1,1,53.74985170016183
-609321.5864197529,335.0,34.0,120.0,1,0,0,0,50.159076084991646
470678.413580247,0.0,2.0,213.0,0,0,1,0,50.159076084991646
-239321.58641975306,201.0,39.0,169.0,1,0,1,0,52.12104274268022
-524405.737771739,107.0,20.0,119.0,1,0,1,1,49.76020481246014
-414405.73777173896,139.0,17.0,129.0,1,0,1,1,50.159076084991646
-360405.73777173896,373.0,16.0,109.0,1,0,0,1,52.12104274268022
196470.83802816886,410.0,11.0,11.0,0,0,1,1,51.725453886390845
62470.838028169004,427.0,13.0,13.0,1,0,1,1,51.3171949018134
187370.83802816886,398.0,11.0,11.0,0,0,1,1,51.3171949018134
12470.838028169004,242.0,5.0,6.0,0,0,1,1,52.82029713961896
-53752.35593220336,175.0,109.0,109.0,1,0,1,1,53.44233391370959
-372128.4602272727,500.0,3.0,3.0,1,0,0,0,53.74985170016183
-127539.04823151125,0.0,119.0,119.0,0,1,0,0,49.095744430692214
-128752.35593220335,100.0,13.0,119.0,1,0,1,1,52.12104274268022
96053.53166986561,150.0,17.0,17.0,1,0,1,1,52.502177730649684
11247.644067796646,262.0,15.0,109.0,1,0,0,1,49.76020481246014
-157639.04823151126,0.0,119.0,119.0,0,0,0,0,50.57781073690932
-128539.04823151125,0.0,14.0,109.0,0,0,1,1,52.12104274268022
-192539.0482315113,185.0,2.0,149.0,1,0,1,1,52.502177730649684
21460.95176848874,548.0,35.0,89.0,1,0,0,1,49.35953726574161
-168752.35593220335,252.0,2.0,120.0,1,0,1,1,49.095744430692214
-193946.4683301344,150.0,36.0,229.0,1,0,0,1,49.095744430692214
756053.5316698656,0.0,159.0,159.0,0,0,0,1,50.159076084991646
-43946.46833013441,263.0,17.0,144.0,0,0,1,1,50.159076084991646
-127639.04823151125,275.0,4.0,31.0,0,0,1,1,52.82029713961896
-178539.04823151126,0.0,109.0,109.0,0,0,0,0,49.095744430692214
21460.95176848874,0.0,129.0,129.0,0,1,1,1,53.74985170016183
-343046.4683301344,160.0,4.0,36.0,1,0,1,1,53.84929272353954
48460.95176848874,400.0,3.0,3.0,1,0,1,1,53.54438576992164
11460.95176848874,0.0,129.0,129.0,0,1,0,1,53.44233391370959
52181.95176848874,0.0,7.0,119.0,0,1,1,1,50.159076084991646
-177639.04823151126,300.0,34.0,119.0,1,0,0,0,51.3171949018134
-68539.04823151126,180.0,2.0,2.0,1,0,1,1,50.95775611199314
-237539.0482315113,157.0,2.0,163.0,1,0,1,1,52.12104274268022
-208539.0482315113,383.0,37.0,37.0,1,0,0,0,51.725453886390845
612460.9517684886,0.0,101.0,101.0,0,1,1,1,52.12104274268022
-2539.0482315112604,0.0,16.0,59.0,0,0,1,1,53.45752870357929
52455.95176848874,0.0,67.0,67.0,0,1,0,0,51.725453886390845
-77852.35593220335,215.0,2.0,3.0,1,0,1,1,53.45752870357929
-82752.35593220335,143.0,19.0,119.0,1,0,1,1,52.12104274268022
-138752.35593220335,235.0,12.0,119.0,1,0,1,1,53.17250077097781
-126421.36734693867,824.0,23.0,119.0,1,0,1,1,50.95775611199314
-350421.3673469387,295.0,2.0,78.0,1,0,1,1,52.12104274268022
-122752.35593220335,173.0,2.0,119.0,1,0,1,1,50.159076084991646
-158539.04823151126,250.0,2.0,120.0,1,0,0,0,49.35953726574161
97147.64406779665,300.0,20.0,20.0,0,0,1,1,53.73336218674199
-367946.46833013435,123.0,15.0,15.0,1,0,1,1,53.17250077097781
276470.838028169,0.0,20.0,84.0,0,1,0,0,52.502177730649684
37370.83802816901,0.0,8.0,104.0,0,1,1,0,50.95775611199314
56470.838028169004,0.0,17.0,119.0,0,0,0,1,51.725453886390845
236470.83802816892,0.0,129.0,129.0,0,1,0,0,50.159076084991646
-888016.4602272727,323.0,12.0,11.0,1,0,1,1,53.44233391370959
-293529.161971831,159.0,15.0,114.0,1,0,1,1,50.95775611199314
-143529.161971831,200.0,13.0,109.0,1,0,1,1,50.57781073690932
-42853.18461538456,399.0,11.0,119.0,1,0,1,1,51.725453886390845
29653.514240506338,0.0,31.0,31.0,0,0,1,1,49.76020481246014
161146.81538461545,1238.0,15.0,15.0,1,0,1,1,50.159076084991646
180553.5142405064,471.0,7.0,7.0,1,0,1,1,49.76020481246014
529653.5142405063,150.0,5.0,5.0,0,0,1,1,50.159076084991646
519578.6326530613,1848.0,49.0,49.0,1,0,1,1,51.725453886390845
-339321.58641975303,211.0,2.0,129.0,1,0,1,1,50.159076084991646
-503016.4602272727,998.0,19.0,19.0,1,0,1,1,50.57781073690932
-369505.73777173896,610.0,4.0,4.0,1,0,1,1,50.159076084991646
161983.5397727273,1394.0,6.0,6.0,1,0,0,0,49.35953726574161
-225344.09619686802,742.0,30.0,30.0,1,0,1,1,50.95775611199314
521460.9517684889,0.0,2.0,128.0,0,1,1,1,52.12104274268022
272460.95176848874,577.0,3.0,3.0,1,0,1,1,53.73336218674199
-242639.0482315113,0.0,35.0,35.0,0,0,1,1,50.57781073690932
-143946.4683301344,140.0,12.0,120.0,1,0,1,1,50.95775611199314
-17946.468330134405,450.0,3.0,33.0,1,0,1,1,51.3171949018134
-67946.4683301344,368.0,38.0,99.0,0,0,1,1,52.502177730649684
-93946.46833013439,266.0,33.0,33.0,0,0,1,1,51.3171949018134
-181346.48575949366,179.0,9.0,129.0,1,0,1,1,52.502177730649684
-152539.04823151126,179.0,13.0,59.0,1,0,1,1,53.54438576992164
-127639.04823151125,0.0,109.0,109.0,0,0,0,0,52.82029713961896
86678.41358024697,483.0,16.0,16.0,1,0,1,1,53.74985170016183
-763016.4602272727,366.0,36.0,51.0,1,0,1,0,53.44233391370959
-425521.3673469387,735.0,47.0,47.0,1,0,1,1,50.57781073690932
974578.6326530613,2034.0,32.0,32.0,1,0,1,1,51.725453886390845
-466421.3673469387,586.0,12.0,162.0,1,0,1,1,50.159076084991646
-421.3673469386995,1272.0,49.0,49.0,1,0,0,0,49.76020481246014
660983.5397727273,1384.0,3.0,3.0,1,0,0,0,52.82029713961896
-516421.3673469387,593.0,13.0,13.0,1,0,1,1,51.725453886390845
-729321.5864197529,228.0,69.0,120.0,1,0,0,0,49.35953726574161
-238321.58641975306,372.0,44.0,139.0,1,0,1,1,50.95775611199314
-320346.4857594937,353.0,5.0,80.0,1,0,1,0,50.159076084991646
29653.514240506338,200.0,14.0,119.0,1,0,0,0,52.502177730649684
-410346.48575949366,294.0,42.0,80.0,1,0,0,0,51.3171949018134
-20346.485759493666,200.0,17.0,114.0,1,0,1,1,51.725453886390845
79653.51424050634,197.0,129.0,129.0,1,0,1,1,50.95775611199314
980652.5142405065,300.0,2.0,2.0,1,0,0,0,53.17250077097781
19653.514240506334,240.0,5.0,5.0,1,0,1,1,51.3171949018134
-370346.48575949366,345.0,2.0,73.0,1,0,1,1,50.57781073690932
9653.514240506338,182.0,9.0,114.0,1,0,1,1,51.3171949018134
229653.5142405064,280.0,2.0,2.0,1,0,0,0,52.502177730649684
279653.5142405064,249.0,3.0,119.0,1,0,1,1,52.82029713961896
-243946.4683301344,152.0,19.0,119.0,1,0,1,0,51.3171949018134
-373946.46833013435,133.0,34.0,134.0,1,0,0,0,51.725453886390845
-62946.468330134405,175.0,34.0,169.0,1,0,0,1,51.725453886390845
-243946.4683301344,161.0,139.0,139.0,1,0,1,1,49.35953726574161
-43046.46833013441,219.0,17.0,119.0,1,0,1,1,49.095744430692214
856053.5316698656,524.0,22.0,22.0,0,0,1,1,51.725453886390845
217053.5316698656,611.0,33.0,33.0,1,0,0,0,51.3171949018134
113583.6282051282,205.0,11.0,11.0,1,0,1,1,49.35953726574161
-123529.161971831,300.0,17.0,17.0,1,0,1,1,52.502177730649684
86970.838028169,294.0,5.0,6.0,0,0,1,1,50.57781073690932
1011983.5397727272,0.0,6.0,6.0,1,0,0,0,53.658885394781244
-70346.48575949366,175.0,2.0,3.0,1,0,1,1,53.73336218674199
-269346.4857594937,0.0,169.0,169.0,0,0,0,0,53.54438576992164
-70346.48575949366,0.0,4.0,119.0,0,0,1,0,53.44233391370959
-370346.48575949366,140.0,119.0,119.0,1,0,0,1,53.44233391370959
-269347.4857594937,99.0,33.0,120.0,1,0,1,1,53.74985170016183
-70346.48575949366,0.0,15.0,129.0,0,0,1,1,53.17250077097781
-484405.73777173896,150.0,99.0,99.0,1,0,1,1,53.74985170016183
-189446.48575949366,179.0,6.0,89.0,1,0,1,1,53.54438576992164
-240346.48575949372,209.0,17.0,114.0,1,0,1,1,53.658885394781244
-170346.48575949366,268.0,2.0,114.0,1,0,1,1,53.44233391370959
-144346.48575949366,225.0,15.0,114.0,1,0,1,1,53.74985170016183
-479016.4602272727,727.0,6.0,6.0,1,0,0,0,53.84929272353954
-88016.46022727269,1403.0,19.0,19.0,1,0,1,1,53.84929272353954
837146.8153846154,1280.0,4.0,120.0,1,0,0,1,53.82884980492944
1319578.6326530613,2651.0,13.0,13.0,1,0,0,0,53.45752870357929
1023578.6326530613,2024.0,13.0,13.0,1,0,0,0,53.44233391370959
-112853.18461538455,614.0,37.0,108.0,1,0,0,0,53.73336218674199
143578.6326530613,1685.0,11.0,11.0,1,0,0,0,53.17250077097781
-88871.76033057856,140.0,14.0,114.0,1,0,1,1,53.17250077097781
-83529.161971831,0.0,3.0,114.0,0,1,0,0,53.82884980492944
-22530.161971831,0.0,109.0,109.0,0,1,0,0,53.45752870357929
-134405.73777173902,690.0,23.0,23.0,1,0,1,1,53.44233391370959
89594.26222826098,302.0,6.0,6.0,1,0,0,0,53.54438576992164
189594.26222826095,317.0,6.0,6.0,1,0,0,0,53.658885394781244
162470.838028169,0.0,2.0,114.0,0,1,1,1,53.73336218674199
29653.514240506338,0.0,5.0,129.0,0,0,0,0,53.44233391370959
-87529.161971831,175.0,14.0,99.0,1,0,1,1,53.54438576992164
87370.838028169,0.0,10.0,122.0,0,0,1,1,53.73336218674199
-409299.161971831,268.0,59.0,59.0,1,0,0,0,53.54438576992164
16470.838028169004,188.0,14.0,139.0,0,0,1,1,53.84929272353954
36470.83802816901,0.0,16.0,114.0,0,1,1,1,53.82884980492944
-242529.16197183105,200.0,13.0,109.0,1,0,1,1,53.54438576992164
-244346.48575949372,235.0,31.0,120.0,1,0,1,1,53.44233391370959
-118871.76033057856,170.0,119.0,119.0,1,0,1,1,53.54438576992164
-70346.48575949366,0.0,3.0,3.0,0,1,1,1,53.74985170016183
-63529.161971830996,200.0,10.0,10.0,1,0,1,1,53.73336218674199
-330346.4857594937,139.0,9.0,129.0,1,0,1,1,53.44233391370959
-369346.48575949366,122.0,9.0,114.0,1,0,1,1,53.17250077097781
-167529.161971831,236.0,12.0,124.0,1,0,1,1,53.658885394781244
-287971.7603305785,254.0,33.0,54.0,1,0,1,1,53.54438576992164
261128.23966942145,0.0,16.0,99.0,0,0,0,0,53.82884980492944
-132871.76033057855,201.0,13.0,109.0,1,0,1,1,53.45752870357929
-469846.48575949366,100.0,15.0,99.0,1,0,0,1,53.54438576992164
-370346.48575949366,175.0,15.0,114.0,1,0,1,1,53.74985170016183
-80346.48575949366,0.0,16.0,16.0,0,0,1,1,53.44233391370959
-388353.18461538455,476.0,13.0,13.0,1,0,1,1,53.44233391370959
-20346.485759493666,530.0,17.0,113.0,1,0,1,1,53.54438576992164
-170346.48575949366,427.0,17.0,113.0,1,0,1,1,53.74985170016183
-398853.18461538455,388.0,13.0,13.0,1,0,1,1,53.82884980492944
-228227.48575949372,492.0,13.0,13.0,1,0,0,0,53.82884980492944
180653.5142405064,806.0,13.0,13.0,1,0,1,1,53.74985170016183
-142629.161971831,190.0,15.0,114.0,1,0,1,1,53.74985170016183
-303529.161971831,244.0,12.0,12.0,1,0,0,0,53.45752870357929
-32871.760330578545,270.0,3.0,3.0,1,0,1,1,53.74985170016183
-68871.76033057856,256.0,3.0,3.0,1,0,1,1,53.82884980492944
-561344.096196868,482.0,10.0,10.0,1,0,0,0,53.73336218674199
-249016.4602272727,885.0,10.0,10.0,1,0,0,0,53.658885394781244
1206983.5397727273,2078.0,10.0,10.0,1,0,0,0,53.54438576992164
60553.51424050634,0.0,7.0,109.0,0,0,1,1,53.84929272353954
-70346.48575949366,225.0,15.0,119.0,1,0,1,1,53.54438576992164
-202529.16197183105,276.0,13.0,120.0,1,0,1,0,53.54438576992164
-68871.76033057856,492.0,10.0,109.0,1,0,1,1,53.73336218674199
-120346.48575949365,437.0,18.0,139.0,1,0,1,1,53.44233391370959
-169446.48575949366,139.0,114.0,114.0,1,0,1,1,53.658885394781244
-330346.4857594937,140.0,16.0,114.0,1,0,1,1,53.84929272353954
-270346.4857594937,150.0,8.0,114.0,1,0,1,1,53.17250077097781
271460.95176848874,0.0,104.0,104.0,0,1,0,0,53.54438576992164
-102540.04823151127,0.0,2.0,119.0,0,1,1,1,53.17250077097781
-27639.04823151126,210.0,109.0,109.0,1,0,1,1,53.17250077097781
-70346.48575949366,250.0,8.0,119.0,1,0,1,1,53.82884980492944
-110405.73777173902,664.0,4.0,4.0,1,0,1,1,53.82884980492944
-104346.48575949368,190.0,14.0,114.0,1,0,1,1,53.44233391370959
-273529.161971831,246.0,14.0,49.0,1,0,0,0,53.44233391370959
290594.26222826104,1038.0,17.0,105.0,1,0,1,1,53.82884980492944
16470.838028169004,210.0,14.0,129.0,1,0,1,1,53.82884980492944
236470.83802816892,0.0,109.0,109.0,0,1,1,1,53.54438576992164
291128.23966942145,250.0,2.0,133.0,1,0,0,1,53.84929272353954
-62629.161971830996,140.0,6.0,6.0,1,0,1,1,53.73336218674199
-227852.35593220327,229.0,13.0,13.0,1,0,0,1,53.658885394781244
141247.64406779665,0.0,2.0,119.0,0,1,1,1,52.502177730649684
322147.64406779665,587.0,3.0,99.0,1,0,1,0,52.502177730649684
-138752.35593220335,448.0,31.0,99.0,1,0,1,1,53.54438576992164
-162752.35593220335,250.0,3.0,119.0,1,0,1,1,53.17250077097781
186983.5397727273,1088.0,3.0,3.0,1,0,0,0,53.17250077097781
-434346.48575949366,150.0,8.0,129.0,1,0,1,1,53.84929272353954
-369321.586419753,400.0,38.0,159.0,0,0,1,1,53.658885394781244
-163529.161971831,200.0,79.0,79.0,1,0,1,1,51.3171949018134
182460.95176848874,0.0,27.0,119.0,0,1,0,0,53.74985170016183
-278539.04823151126,139.0,4.0,119.0,1,0,1,1,53.45752870357929
-367946.46833013435,144.0,16.0,144.0,1,0,1,1,53.54438576992164
-43046.46833013441,175.0,39.0,119.0,1,0,0,0,53.44233391370959
-120346.48575949365,227.0,129.0,129.0,1,0,1,1,51.725453886390845
129653.51424050635,260.0,15.0,119.0,1,0,1,1,51.3171949018134
-199347.48575949366,185.0,19.0,109.0,1,0,0,0,53.17250077097781
-170346.48575949366,200.0,32.0,154.0,1,0,1,1,51.3171949018134
